date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,week,day
2015-06-01,11518,Monday,3,6,2015,d_1585,No Event,No Event,No Event,No Event,1,1,0,23,1
2015-06-02,11518,Tuesday,4,6,2015,d_1586,No Event,No Event,No Event,No Event,1,0,1,23,2
2015-06-03,11518,Wednesday,5,6,2015,d_1587,No Event,No Event,No Event,No Event,1,1,1,23,3
2015-06-04,11518,Thursday,6,6,2015,d_1588,NBAFinalsStart,Sporting,No Event,No Event,1,0,0,23,4
2015-06-05,11518,Friday,7,6,2015,d_1589,No Event,No Event,No Event,No Event,1,1,1,23,5
2015-06-06,11519,Saturday,1,6,2015,d_1590,No Event,No Event,No Event,No Event,1,1,1,23,6
2015-06-07,11519,Sunday,2,6,2015,d_1591,No Event,No Event,No Event,No Event,1,1,0,23,7
2015-06-08,11519,Monday,3,6,2015,d_1592,No Event,No Event,No Event,No Event,1,0,1,24,8
2015-06-09,11519,Tuesday,4,6,2015,d_1593,No Event,No Event,No Event,No Event,1,1,1,24,9
2015-06-10,11519,Wednesday,5,6,2015,d_1594,No Event,No Event,No Event,No Event,1,0,0,24,10
2015-06-11,11519,Thursday,6,6,2015,d_1595,No Event,No Event,No Event,No Event,0,1,1,24,11
2015-06-12,11519,Friday,7,6,2015,d_1596,No Event,No Event,No Event,No Event,0,1,1,24,12
2015-06-13,11520,Saturday,1,6,2015,d_1597,No Event,No Event,No Event,No Event,0,1,0,24,13
2015-06-14,11520,Sunday,2,6,2015,d_1598,No Event,No Event,No Event,No Event,0,0,1,24,14
2015-06-15,11520,Monday,3,6,2015,d_1599,No Event,No Event,No Event,No Event,0,1,1,25,15
2015-06-16,11520,Tuesday,4,6,2015,d_1600,NBAFinalsEnd,Sporting,No Event,No Event,0,0,0,25,16
2015-06-17,11520,Wednesday,5,6,2015,d_1601,No Event,No Event,No Event,No Event,0,0,0,25,17
2015-06-18,11520,Thursday,6,6,2015,d_1602,Ramadan starts,Religious,No Event,No Event,0,0,0,25,18
2015-06-19,11520,Friday,7,6,2015,d_1603,No Event,No Event,No Event,No Event,0,0,0,25,19
2015-06-20,11521,Saturday,1,6,2015,d_1604,No Event,No Event,No Event,No Event,0,0,0,25,20
2015-06-21,11521,Sunday,2,6,2015,d_1605,Father's day,Cultural,No Event,No Event,0,0,0,25,21
2015-06-22,11521,Monday,3,6,2015,d_1606,No Event,No Event,No Event,No Event,0,0,0,26,22
2015-06-23,11521,Tuesday,4,6,2015,d_1607,No Event,No Event,No Event,No Event,0,0,0,26,23
2015-06-24,11521,Wednesday,5,6,2015,d_1608,No Event,No Event,No Event,No Event,0,0,0,26,24
2015-06-25,11521,Thursday,6,6,2015,d_1609,No Event,No Event,No Event,No Event,0,0,0,26,25
2015-06-26,11521,Friday,7,6,2015,d_1610,No Event,No Event,No Event,No Event,0,0,0,26,26
2015-06-27,11522,Saturday,1,6,2015,d_1611,No Event,No Event,No Event,No Event,0,0,0,26,27
2015-06-28,11522,Sunday,2,6,2015,d_1612,No Event,No Event,No Event,No Event,0,0,0,26,28
2015-06-29,11522,Monday,3,6,2015,d_1613,No Event,No Event,No Event,No Event,0,0,0,27,29
2015-06-30,11522,Tuesday,4,6,2015,d_1614,No Event,No Event,No Event,No Event,0,0,0,27,30
2015-07-01,11522,Wednesday,5,7,2015,d_1615,No Event,No Event,No Event,No Event,1,1,0,27,1
2015-07-02,11522,Thursday,6,7,2015,d_1616,No Event,No Event,No Event,No Event,1,0,1,27,2
2015-07-03,11522,Friday,7,7,2015,d_1617,No Event,No Event,No Event,No Event,1,1,1,27,3
2015-07-04,11523,Saturday,1,7,2015,d_1618,IndependenceDay,National,No Event,No Event,1,0,0,27,4
2015-07-05,11523,Sunday,2,7,2015,d_1619,No Event,No Event,No Event,No Event,1,1,1,27,5
2015-07-06,11523,Monday,3,7,2015,d_1620,No Event,No Event,No Event,No Event,1,1,1,28,6
2015-07-07,11523,Tuesday,4,7,2015,d_1621,No Event,No Event,No Event,No Event,1,1,0,28,7
2015-07-08,11523,Wednesday,5,7,2015,d_1622,No Event,No Event,No Event,No Event,1,0,1,28,8
2015-07-09,11523,Thursday,6,7,2015,d_1623,No Event,No Event,No Event,No Event,1,1,1,28,9
2015-07-10,11523,Friday,7,7,2015,d_1624,No Event,No Event,No Event,No Event,1,0,0,28,10
2015-07-11,11524,Saturday,1,7,2015,d_1625,No Event,No Event,No Event,No Event,0,1,1,28,11
2015-07-12,11524,Sunday,2,7,2015,d_1626,No Event,No Event,No Event,No Event,0,1,1,28,12
2015-07-13,11524,Monday,3,7,2015,d_1627,No Event,No Event,No Event,No Event,0,1,0,29,13
2015-07-14,11524,Tuesday,4,7,2015,d_1628,No Event,No Event,No Event,No Event,0,0,1,29,14
2015-07-15,11524,Wednesday,5,7,2015,d_1629,No Event,No Event,No Event,No Event,0,1,1,29,15
2015-07-16,11524,Thursday,6,7,2015,d_1630,No Event,No Event,No Event,No Event,0,0,0,29,16
2015-07-17,11524,Friday,7,7,2015,d_1631,No Event,No Event,No Event,No Event,0,0,0,29,17
2015-07-18,11525,Saturday,1,7,2015,d_1632,Eid al-Fitr,Religious,No Event,No Event,0,0,0,29,18
2015-07-19,11525,Sunday,2,7,2015,d_1633,No Event,No Event,No Event,No Event,0,0,0,29,19
2015-07-20,11525,Monday,3,7,2015,d_1634,No Event,No Event,No Event,No Event,0,0,0,30,20
2015-07-21,11525,Tuesday,4,7,2015,d_1635,No Event,No Event,No Event,No Event,0,0,0,30,21
2015-07-22,11525,Wednesday,5,7,2015,d_1636,No Event,No Event,No Event,No Event,0,0,0,30,22
2015-07-23,11525,Thursday,6,7,2015,d_1637,No Event,No Event,No Event,No Event,0,0,0,30,23
2015-07-24,11525,Friday,7,7,2015,d_1638,No Event,No Event,No Event,No Event,0,0,0,30,24
2015-07-25,11526,Saturday,1,7,2015,d_1639,No Event,No Event,No Event,No Event,0,0,0,30,25
2015-07-26,11526,Sunday,2,7,2015,d_1640,No Event,No Event,No Event,No Event,0,0,0,30,26
2015-07-27,11526,Monday,3,7,2015,d_1641,No Event,No Event,No Event,No Event,0,0,0,31,27
2015-07-28,11526,Tuesday,4,7,2015,d_1642,No Event,No Event,No Event,No Event,0,0,0,31,28
2015-07-29,11526,Wednesday,5,7,2015,d_1643,No Event,No Event,No Event,No Event,0,0,0,31,29
2015-07-30,11526,Thursday,6,7,2015,d_1644,No Event,No Event,No Event,No Event,0,0,0,31,30
2015-07-31,11526,Friday,7,7,2015,d_1645,No Event,No Event,No Event,No Event,0,0,0,31,31
2015-08-01,11527,Saturday,1,8,2015,d_1646,No Event,No Event,No Event,No Event,1,1,0,31,1
2015-08-02,11527,Sunday,2,8,2015,d_1647,No Event,No Event,No Event,No Event,1,0,1,31,2
2015-08-03,11527,Monday,3,8,2015,d_1648,No Event,No Event,No Event,No Event,1,1,1,32,3
2015-08-04,11527,Tuesday,4,8,2015,d_1649,No Event,No Event,No Event,No Event,1,0,0,32,4
2015-08-05,11527,Wednesday,5,8,2015,d_1650,No Event,No Event,No Event,No Event,1,1,1,32,5
2015-08-06,11527,Thursday,6,8,2015,d_1651,No Event,No Event,No Event,No Event,1,1,1,32,6
2015-08-07,11527,Friday,7,8,2015,d_1652,No Event,No Event,No Event,No Event,1,1,0,32,7
2015-08-08,11528,Saturday,1,8,2015,d_1653,No Event,No Event,No Event,No Event,1,0,1,32,8
2015-08-09,11528,Sunday,2,8,2015,d_1654,No Event,No Event,No Event,No Event,1,1,1,32,9
2015-08-10,11528,Monday,3,8,2015,d_1655,No Event,No Event,No Event,No Event,1,0,0,33,10
2015-08-11,11528,Tuesday,4,8,2015,d_1656,No Event,No Event,No Event,No Event,0,1,1,33,11
2015-08-12,11528,Wednesday,5,8,2015,d_1657,No Event,No Event,No Event,No Event,0,1,1,33,12
2015-08-13,11528,Thursday,6,8,2015,d_1658,No Event,No Event,No Event,No Event,0,1,0,33,13
2015-08-14,11528,Friday,7,8,2015,d_1659,No Event,No Event,No Event,No Event,0,0,1,33,14
2015-08-15,11529,Saturday,1,8,2015,d_1660,No Event,No Event,No Event,No Event,0,1,1,33,15
2015-08-16,11529,Sunday,2,8,2015,d_1661,No Event,No Event,No Event,No Event,0,0,0,33,16
2015-08-17,11529,Monday,3,8,2015,d_1662,No Event,No Event,No Event,No Event,0,0,0,34,17
2015-08-18,11529,Tuesday,4,8,2015,d_1663,No Event,No Event,No Event,No Event,0,0,0,34,18
2015-08-19,11529,Wednesday,5,8,2015,d_1664,No Event,No Event,No Event,No Event,0,0,0,34,19
2015-08-20,11529,Thursday,6,8,2015,d_1665,No Event,No Event,No Event,No Event,0,0,0,34,20
2015-08-21,11529,Friday,7,8,2015,d_1666,No Event,No Event,No Event,No Event,0,0,0,34,21
2015-08-22,11530,Saturday,1,8,2015,d_1667,No Event,No Event,No Event,No Event,0,0,0,34,22
2015-08-23,11530,Sunday,2,8,2015,d_1668,No Event,No Event,No Event,No Event,0,0,0,34,23
2015-08-24,11530,Monday,3,8,2015,d_1669,No Event,No Event,No Event,No Event,0,0,0,35,24
2015-08-25,11530,Tuesday,4,8,2015,d_1670,No Event,No Event,No Event,No Event,0,0,0,35,25
2015-08-26,11530,Wednesday,5,8,2015,d_1671,No Event,No Event,No Event,No Event,0,0,0,35,26
2015-08-27,11530,Thursday,6,8,2015,d_1672,No Event,No Event,No Event,No Event,0,0,0,35,27
2015-08-28,11530,Friday,7,8,2015,d_1673,No Event,No Event,No Event,No Event,0,0,0,35,28
2015-08-29,11531,Saturday,1,8,2015,d_1674,No Event,No Event,No Event,No Event,0,0,0,35,29
2015-08-30,11531,Sunday,2,8,2015,d_1675,No Event,No Event,No Event,No Event,0,0,0,35,30
2015-08-31,11531,Monday,3,8,2015,d_1676,No Event,No Event,No Event,No Event,0,0,0,36,31
2015-09-01,11531,Tuesday,4,9,2015,d_1677,No Event,No Event,No Event,No Event,1,1,0,36,1
2015-09-02,11531,Wednesday,5,9,2015,d_1678,No Event,No Event,No Event,No Event,1,0,1,36,2
2015-09-03,11531,Thursday,6,9,2015,d_1679,No Event,No Event,No Event,No Event,1,1,1,36,3
2015-09-04,11531,Friday,7,9,2015,d_1680,No Event,No Event,No Event,No Event,1,0,0,36,4
2015-09-05,11532,Saturday,1,9,2015,d_1681,No Event,No Event,No Event,No Event,1,1,1,36,5
2015-09-06,11532,Sunday,2,9,2015,d_1682,No Event,No Event,No Event,No Event,1,1,1,36,6
2015-09-07,11532,Monday,3,9,2015,d_1683,LaborDay,National,No Event,No Event,1,1,0,37,7
2015-09-08,11532,Tuesday,4,9,2015,d_1684,No Event,No Event,No Event,No Event,1,0,1,37,8
2015-09-09,11532,Wednesday,5,9,2015,d_1685,No Event,No Event,No Event,No Event,1,1,1,37,9
2015-09-10,11532,Thursday,6,9,2015,d_1686,No Event,No Event,No Event,No Event,1,0,0,37,10
2015-09-11,11532,Friday,7,9,2015,d_1687,No Event,No Event,No Event,No Event,0,1,1,37,11
2015-09-12,11533,Saturday,1,9,2015,d_1688,No Event,No Event,No Event,No Event,0,1,1,37,12
2015-09-13,11533,Sunday,2,9,2015,d_1689,No Event,No Event,No Event,No Event,0,1,0,37,13
2015-09-14,11533,Monday,3,9,2015,d_1690,No Event,No Event,No Event,No Event,0,0,1,38,14
2015-09-15,11533,Tuesday,4,9,2015,d_1691,No Event,No Event,No Event,No Event,0,1,1,38,15
2015-09-16,11533,Wednesday,5,9,2015,d_1692,No Event,No Event,No Event,No Event,0,0,0,38,16
2015-09-17,11533,Thursday,6,9,2015,d_1693,No Event,No Event,No Event,No Event,0,0,0,38,17
2015-09-18,11533,Friday,7,9,2015,d_1694,No Event,No Event,No Event,No Event,0,0,0,38,18
2015-09-19,11534,Saturday,1,9,2015,d_1695,No Event,No Event,No Event,No Event,0,0,0,38,19
2015-09-20,11534,Sunday,2,9,2015,d_1696,No Event,No Event,No Event,No Event,0,0,0,38,20
2015-09-21,11534,Monday,3,9,2015,d_1697,No Event,No Event,No Event,No Event,0,0,0,39,21
2015-09-22,11534,Tuesday,4,9,2015,d_1698,No Event,No Event,No Event,No Event,0,0,0,39,22
2015-09-23,11534,Wednesday,5,9,2015,d_1699,No Event,No Event,No Event,No Event,0,0,0,39,23
2015-09-24,11534,Thursday,6,9,2015,d_1700,EidAlAdha,Religious,No Event,No Event,0,0,0,39,24
2015-09-25,11534,Friday,7,9,2015,d_1701,No Event,No Event,No Event,No Event,0,0,0,39,25
2015-09-26,11535,Saturday,1,9,2015,d_1702,No Event,No Event,No Event,No Event,0,0,0,39,26
2015-09-27,11535,Sunday,2,9,2015,d_1703,No Event,No Event,No Event,No Event,0,0,0,39,27
2015-09-28,11535,Monday,3,9,2015,d_1704,No Event,No Event,No Event,No Event,0,0,0,40,28
2015-09-29,11535,Tuesday,4,9,2015,d_1705,No Event,No Event,No Event,No Event,0,0,0,40,29
2015-09-30,11535,Wednesday,5,9,2015,d_1706,No Event,No Event,No Event,No Event,0,0,0,40,30
2015-10-01,11535,Thursday,6,10,2015,d_1707,No Event,No Event,No Event,No Event,1,1,0,40,1
2015-10-02,11535,Friday,7,10,2015,d_1708,No Event,No Event,No Event,No Event,1,0,1,40,2
2015-10-03,11536,Saturday,1,10,2015,d_1709,No Event,No Event,No Event,No Event,1,1,1,40,3
2015-10-04,11536,Sunday,2,10,2015,d_1710,No Event,No Event,No Event,No Event,1,0,0,40,4
2015-10-05,11536,Monday,3,10,2015,d_1711,No Event,No Event,No Event,No Event,1,1,1,41,5
2015-10-06,11536,Tuesday,4,10,2015,d_1712,No Event,No Event,No Event,No Event,1,1,1,41,6
2015-10-07,11536,Wednesday,5,10,2015,d_1713,No Event,No Event,No Event,No Event,1,1,0,41,7
2015-10-08,11536,Thursday,6,10,2015,d_1714,No Event,No Event,No Event,No Event,1,0,1,41,8
2015-10-09,11536,Friday,7,10,2015,d_1715,No Event,No Event,No Event,No Event,1,1,1,41,9
2015-10-10,11537,Saturday,1,10,2015,d_1716,No Event,No Event,No Event,No Event,1,0,0,41,10
2015-10-11,11537,Sunday,2,10,2015,d_1717,No Event,No Event,No Event,No Event,0,1,1,41,11
2015-10-12,11537,Monday,3,10,2015,d_1718,ColumbusDay,National,No Event,No Event,0,1,1,42,12
2015-10-13,11537,Tuesday,4,10,2015,d_1719,No Event,No Event,No Event,No Event,0,1,0,42,13
2015-10-14,11537,Wednesday,5,10,2015,d_1720,No Event,No Event,No Event,No Event,0,0,1,42,14
2015-10-15,11537,Thursday,6,10,2015,d_1721,No Event,No Event,No Event,No Event,0,1,1,42,15
2015-10-16,11537,Friday,7,10,2015,d_1722,No Event,No Event,No Event,No Event,0,0,0,42,16
2015-10-17,11538,Saturday,1,10,2015,d_1723,No Event,No Event,No Event,No Event,0,0,0,42,17
2015-10-18,11538,Sunday,2,10,2015,d_1724,No Event,No Event,No Event,No Event,0,0,0,42,18
2015-10-19,11538,Monday,3,10,2015,d_1725,No Event,No Event,No Event,No Event,0,0,0,43,19
2015-10-20,11538,Tuesday,4,10,2015,d_1726,No Event,No Event,No Event,No Event,0,0,0,43,20
2015-10-21,11538,Wednesday,5,10,2015,d_1727,No Event,No Event,No Event,No Event,0,0,0,43,21
2015-10-22,11538,Thursday,6,10,2015,d_1728,No Event,No Event,No Event,No Event,0,0,0,43,22
2015-10-23,11538,Friday,7,10,2015,d_1729,No Event,No Event,No Event,No Event,0,0,0,43,23
2015-10-24,11539,Saturday,1,10,2015,d_1730,No Event,No Event,No Event,No Event,0,0,0,43,24
2015-10-25,11539,Sunday,2,10,2015,d_1731,No Event,No Event,No Event,No Event,0,0,0,43,25
2015-10-26,11539,Monday,3,10,2015,d_1732,No Event,No Event,No Event,No Event,0,0,0,44,26
2015-10-27,11539,Tuesday,4,10,2015,d_1733,No Event,No Event,No Event,No Event,0,0,0,44,27
2015-10-28,11539,Wednesday,5,10,2015,d_1734,No Event,No Event,No Event,No Event,0,0,0,44,28
2015-10-29,11539,Thursday,6,10,2015,d_1735,No Event,No Event,No Event,No Event,0,0,0,44,29
2015-10-30,11539,Friday,7,10,2015,d_1736,No Event,No Event,No Event,No Event,0,0,0,44,30
2015-10-31,11540,Saturday,1,10,2015,d_1737,Halloween,Cultural,No Event,No Event,0,0,0,44,31
2015-11-01,11540,Sunday,2,11,2015,d_1738,No Event,No Event,No Event,No Event,1,1,0,44,1
2015-11-02,11540,Monday,3,11,2015,d_1739,No Event,No Event,No Event,No Event,1,0,1,45,2
2015-11-03,11540,Tuesday,4,11,2015,d_1740,No Event,No Event,No Event,No Event,1,1,1,45,3
2015-11-04,11540,Wednesday,5,11,2015,d_1741,No Event,No Event,No Event,No Event,1,0,0,45,4
2015-11-05,11540,Thursday,6,11,2015,d_1742,No Event,No Event,No Event,No Event,1,1,1,45,5
2015-11-06,11540,Friday,7,11,2015,d_1743,No Event,No Event,No Event,No Event,1,1,1,45,6
2015-11-07,11541,Saturday,1,11,2015,d_1744,No Event,No Event,No Event,No Event,1,1,0,45,7
2015-11-08,11541,Sunday,2,11,2015,d_1745,No Event,No Event,No Event,No Event,1,0,1,45,8
2015-11-09,11541,Monday,3,11,2015,d_1746,No Event,No Event,No Event,No Event,1,1,1,46,9
2015-11-10,11541,Tuesday,4,11,2015,d_1747,No Event,No Event,No Event,No Event,1,0,0,46,10
2015-11-11,11541,Wednesday,5,11,2015,d_1748,VeteransDay,National,No Event,No Event,0,1,1,46,11
2015-11-12,11541,Thursday,6,11,2015,d_1749,No Event,No Event,No Event,No Event,0,1,1,46,12
2015-11-13,11541,Friday,7,11,2015,d_1750,No Event,No Event,No Event,No Event,0,1,0,46,13
2015-11-14,11542,Saturday,1,11,2015,d_1751,No Event,No Event,No Event,No Event,0,0,1,46,14
2015-11-15,11542,Sunday,2,11,2015,d_1752,No Event,No Event,No Event,No Event,0,1,1,46,15
2015-11-16,11542,Monday,3,11,2015,d_1753,No Event,No Event,No Event,No Event,0,0,0,47,16
2015-11-17,11542,Tuesday,4,11,2015,d_1754,No Event,No Event,No Event,No Event,0,0,0,47,17
2015-11-18,11542,Wednesday,5,11,2015,d_1755,No Event,No Event,No Event,No Event,0,0,0,47,18
2015-11-19,11542,Thursday,6,11,2015,d_1756,No Event,No Event,No Event,No Event,0,0,0,47,19
2015-11-20,11542,Friday,7,11,2015,d_1757,No Event,No Event,No Event,No Event,0,0,0,47,20
2015-11-21,11543,Saturday,1,11,2015,d_1758,No Event,No Event,No Event,No Event,0,0,0,47,21
2015-11-22,11543,Sunday,2,11,2015,d_1759,No Event,No Event,No Event,No Event,0,0,0,47,22
2015-11-23,11543,Monday,3,11,2015,d_1760,No Event,No Event,No Event,No Event,0,0,0,48,23
2015-11-24,11543,Tuesday,4,11,2015,d_1761,No Event,No Event,No Event,No Event,0,0,0,48,24
2015-11-25,11543,Wednesday,5,11,2015,d_1762,No Event,No Event,No Event,No Event,0,0,0,48,25
2015-11-26,11543,Thursday,6,11,2015,d_1763,Thanksgiving,National,No Event,No Event,0,0,0,48,26
2015-11-27,11543,Friday,7,11,2015,d_1764,No Event,No Event,No Event,No Event,0,0,0,48,27
2015-11-28,11544,Saturday,1,11,2015,d_1765,No Event,No Event,No Event,No Event,0,0,0,48,28
2015-11-29,11544,Sunday,2,11,2015,d_1766,No Event,No Event,No Event,No Event,0,0,0,48,29
2015-11-30,11544,Monday,3,11,2015,d_1767,No Event,No Event,No Event,No Event,0,0,0,49,30
2015-12-01,11544,Tuesday,4,12,2015,d_1768,No Event,No Event,No Event,No Event,1,1,0,49,1
2015-12-02,11544,Wednesday,5,12,2015,d_1769,No Event,No Event,No Event,No Event,1,0,1,49,2
2015-12-03,11544,Thursday,6,12,2015,d_1770,No Event,No Event,No Event,No Event,1,1,1,49,3
2015-12-04,11544,Friday,7,12,2015,d_1771,No Event,No Event,No Event,No Event,1,0,0,49,4
2015-12-05,11545,Saturday,1,12,2015,d_1772,No Event,No Event,No Event,No Event,1,1,1,49,5
2015-12-06,11545,Sunday,2,12,2015,d_1773,No Event,No Event,No Event,No Event,1,1,1,49,6
2015-12-07,11545,Monday,3,12,2015,d_1774,No Event,No Event,No Event,No Event,1,1,0,50,7
2015-12-08,11545,Tuesday,4,12,2015,d_1775,No Event,No Event,No Event,No Event,1,0,1,50,8
2015-12-09,11545,Wednesday,5,12,2015,d_1776,No Event,No Event,No Event,No Event,1,1,1,50,9
2015-12-10,11545,Thursday,6,12,2015,d_1777,No Event,No Event,No Event,No Event,1,0,0,50,10
2015-12-11,11545,Friday,7,12,2015,d_1778,No Event,No Event,No Event,No Event,0,1,1,50,11
2015-12-12,11546,Saturday,1,12,2015,d_1779,No Event,No Event,No Event,No Event,0,1,1,50,12
2015-12-13,11546,Sunday,2,12,2015,d_1780,No Event,No Event,No Event,No Event,0,1,0,50,13
2015-12-14,11546,Monday,3,12,2015,d_1781,Chanukah End,Religious,No Event,No Event,0,0,1,51,14
2015-12-15,11546,Tuesday,4,12,2015,d_1782,No Event,No Event,No Event,No Event,0,1,1,51,15
2015-12-16,11546,Wednesday,5,12,2015,d_1783,No Event,No Event,No Event,No Event,0,0,0,51,16
2015-12-17,11546,Thursday,6,12,2015,d_1784,No Event,No Event,No Event,No Event,0,0,0,51,17
2015-12-18,11546,Friday,7,12,2015,d_1785,No Event,No Event,No Event,No Event,0,0,0,51,18
2015-12-19,11547,Saturday,1,12,2015,d_1786,No Event,No Event,No Event,No Event,0,0,0,51,19
2015-12-20,11547,Sunday,2,12,2015,d_1787,No Event,No Event,No Event,No Event,0,0,0,51,20
2015-12-21,11547,Monday,3,12,2015,d_1788,No Event,No Event,No Event,No Event,0,0,0,52,21
2015-12-22,11547,Tuesday,4,12,2015,d_1789,No Event,No Event,No Event,No Event,0,0,0,52,22
2015-12-23,11547,Wednesday,5,12,2015,d_1790,No Event,No Event,No Event,No Event,0,0,0,52,23
2015-12-24,11547,Thursday,6,12,2015,d_1791,No Event,No Event,No Event,No Event,0,0,0,52,24
2015-12-25,11547,Friday,7,12,2015,d_1792,Christmas,National,No Event,No Event,0,0,0,52,25
2015-12-26,11548,Saturday,1,12,2015,d_1793,No Event,No Event,No Event,No Event,0,0,0,52,26
2015-12-27,11548,Sunday,2,12,2015,d_1794,No Event,No Event,No Event,No Event,0,0,0,52,27
2015-12-28,11548,Monday,3,12,2015,d_1795,No Event,No Event,No Event,No Event,0,0,0,53,28
2015-12-29,11548,Tuesday,4,12,2015,d_1796,No Event,No Event,No Event,No Event,0,0,0,53,29
2015-12-30,11548,Wednesday,5,12,2015,d_1797,No Event,No Event,No Event,No Event,0,0,0,53,30
2015-12-31,11548,Thursday,6,12,2015,d_1798,No Event,No Event,No Event,No Event,0,0,0,53,31
2016-01-01,11548,Friday,7,1,2016,d_1799,NewYear,National,No Event,No Event,1,1,0,53,1
2016-01-02,11549,Saturday,1,1,2016,d_1800,No Event,No Event,No Event,No Event,1,0,1,53,2
2016-01-03,11549,Sunday,2,1,2016,d_1801,No Event,No Event,No Event,No Event,1,1,1,53,3
2016-01-04,11549,Monday,3,1,2016,d_1802,No Event,No Event,No Event,No Event,1,0,0,1,4
2016-01-05,11549,Tuesday,4,1,2016,d_1803,No Event,No Event,No Event,No Event,1,1,1,1,5
2016-01-06,11549,Wednesday,5,1,2016,d_1804,No Event,No Event,No Event,No Event,1,1,1,1,6
2016-01-07,11549,Thursday,6,1,2016,d_1805,OrthodoxChristmas,Religious,No Event,No Event,1,1,0,1,7
2016-01-08,11549,Friday,7,1,2016,d_1806,No Event,No Event,No Event,No Event,1,0,1,1,8
2016-01-09,11550,Saturday,1,1,2016,d_1807,No Event,No Event,No Event,No Event,1,1,1,1,9
2016-01-10,11550,Sunday,2,1,2016,d_1808,No Event,No Event,No Event,No Event,1,0,0,1,10
2016-01-11,11550,Monday,3,1,2016,d_1809,No Event,No Event,No Event,No Event,0,1,1,2,11
2016-01-12,11550,Tuesday,4,1,2016,d_1810,No Event,No Event,No Event,No Event,0,1,1,2,12
2016-01-13,11550,Wednesday,5,1,2016,d_1811,No Event,No Event,No Event,No Event,0,1,0,2,13
2016-01-14,11550,Thursday,6,1,2016,d_1812,No Event,No Event,No Event,No Event,0,0,1,2,14
2016-01-15,11550,Friday,7,1,2016,d_1813,No Event,No Event,No Event,No Event,0,1,1,2,15
2016-01-16,11551,Saturday,1,1,2016,d_1814,No Event,No Event,No Event,No Event,0,0,0,2,16
2016-01-17,11551,Sunday,2,1,2016,d_1815,No Event,No Event,No Event,No Event,0,0,0,2,17
2016-01-18,11551,Monday,3,1,2016,d_1816,MartinLutherKingDay,National,No Event,No Event,0,0,0,3,18
2016-01-19,11551,Tuesday,4,1,2016,d_1817,No Event,No Event,No Event,No Event,0,0,0,3,19
2016-01-20,11551,Wednesday,5,1,2016,d_1818,No Event,No Event,No Event,No Event,0,0,0,3,20
2016-01-21,11551,Thursday,6,1,2016,d_1819,No Event,No Event,No Event,No Event,0,0,0,3,21
2016-01-22,11551,Friday,7,1,2016,d_1820,No Event,No Event,No Event,No Event,0,0,0,3,22
2016-01-23,11552,Saturday,1,1,2016,d_1821,No Event,No Event,No Event,No Event,0,0,0,3,23
2016-01-24,11552,Sunday,2,1,2016,d_1822,No Event,No Event,No Event,No Event,0,0,0,3,24
2016-01-25,11552,Monday,3,1,2016,d_1823,No Event,No Event,No Event,No Event,0,0,0,4,25
2016-01-26,11552,Tuesday,4,1,2016,d_1824,No Event,No Event,No Event,No Event,0,0,0,4,26
2016-01-27,11552,Wednesday,5,1,2016,d_1825,No Event,No Event,No Event,No Event,0,0,0,4,27
2016-01-28,11552,Thursday,6,1,2016,d_1826,No Event,No Event,No Event,No Event,0,0,0,4,28
2016-01-29,11552,Friday,7,1,2016,d_1827,No Event,No Event,No Event,No Event,0,0,0,4,29
2016-01-30,11601,Saturday,1,1,2016,d_1828,No Event,No Event,No Event,No Event,0,0,0,4,30
2016-01-31,11601,Sunday,2,1,2016,d_1829,No Event,No Event,No Event,No Event,0,0,0,4,31
2016-02-01,11601,Monday,3,2,2016,d_1830,No Event,No Event,No Event,No Event,1,1,0,5,1
2016-02-02,11601,Tuesday,4,2,2016,d_1831,No Event,No Event,No Event,No Event,1,0,1,5,2
2016-02-03,11601,Wednesday,5,2,2016,d_1832,No Event,No Event,No Event,No Event,1,1,1,5,3
2016-02-04,11601,Thursday,6,2,2016,d_1833,No Event,No Event,No Event,No Event,1,0,0,5,4
2016-02-05,11601,Friday,7,2,2016,d_1834,No Event,No Event,No Event,No Event,1,1,1,5,5
2016-02-06,11602,Saturday,1,2,2016,d_1835,No Event,No Event,No Event,No Event,1,1,1,5,6
2016-02-07,11602,Sunday,2,2,2016,d_1836,SuperBowl,Sporting,No Event,No Event,1,1,0,5,7
2016-02-08,11602,Monday,3,2,2016,d_1837,No Event,No Event,No Event,No Event,1,0,1,6,8
2016-02-09,11602,Tuesday,4,2,2016,d_1838,No Event,No Event,No Event,No Event,1,1,1,6,9
2016-02-10,11602,Wednesday,5,2,2016,d_1839,LentStart,Religious,No Event,No Event,1,0,0,6,10
2016-02-11,11602,Thursday,6,2,2016,d_1840,No Event,No Event,No Event,No Event,0,1,1,6,11
2016-02-12,11602,Friday,7,2,2016,d_1841,No Event,No Event,No Event,No Event,0,1,1,6,12
2016-02-13,11603,Saturday,1,2,2016,d_1842,No Event,No Event,No Event,No Event,0,1,0,6,13
2016-02-14,11603,Sunday,2,2,2016,d_1843,ValentinesDay,Cultural,No Event,No Event,0,0,1,6,14
2016-02-15,11603,Monday,3,2,2016,d_1844,PresidentsDay,National,No Event,No Event,0,1,1,7,15
2016-02-16,11603,Tuesday,4,2,2016,d_1845,No Event,No Event,No Event,No Event,0,0,0,7,16
